CustomerKey|SourceSystemKey|CustomerName|City|State|CustPricingClass|CustTradeClass|RestorationRefineryCust
16783|1|Customer 16783|Harrisburg|PA|88A1 ALL OTHERS NE|FOUNDATIONS/SITE WORK|N
16785|1|Customer 16785|Harrisburg|PA|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
16787|1|Customer 16787|Harrisburg|PA|05A2 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
16564|1|Customer 16564|Chicago|IL|02B4 ELECTRICAL MW|ELECTRICAL|N
20239|1|Customer 20239|Fowler|MI|05B2 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
20241|1|Customer 20241|Fort Myers|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
20243|1|Customer 20243|Comstock Park|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
20244|1|Customer 20244|Conklin|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
26362|1|Customer 26362|Fort Myers|FL|22C4 MECHANICAL SE|MECHANICAL|N
26363|1|Customer 26363|Rochester|NY|88A1 ALL OTHERS NE|RESTORATION|N
21074|1|Customer 21074|Ridgefield|NJ|88E1 ALL OTHERS HM|ROOFING CUSTOMERS|N
21077|1|Customer 21077|Oradell|NJ|88E2 ALL OTHERS HM|ROOFING CUSTOMERS|N
21079|1|Customer 21079|Roseville|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
21082|1|Customer 21082|St Johns|MI|88B1 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
16941|1|Customer 16941|Holland|MI|88B1 ALL OTHERS MW|GLAZIER/GLASS COMPANY|N
16957|1|Customer 16957|Arlington Hts|IL|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
16958|1|Customer 16958|Lafayette|IN|88B1 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
16961|1|Customer 16961|Menomonee Falls|WI|22B1 MECHANICAL MW|PLUMBING|N
16963|1|Customer 16963|Chicago|IL|88B1 ALL OTHERS MW|OTHER|N
16964|1|Customer 16964|Telephone|TX|88B1 ALL OTHERS MW|OTHER|N
16965|1|Customer 16965|Oconomowoc|WI|88B1 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
16978|1|Customer 16978|Chicago|IL|02B5 ELECTRICAL MW|ELECTRICAL|N
16979|1|Customer 16979|Frankfort|IL|22B1 MECHANICAL MW|PLUMBING|N
16981|1|Customer 16981|Tinley Park|IL|22B5 MECHANICAL MW|MECHANICAL|N
16982|1|Customer 16982|Bolingbrook|IL|88B1 ALL OTHERS MW|GLAZIER/GLASS COMPANY|N
16983|1|Customer 16983|Oak Forest|IL|22B3 MECHANICAL MW|MECHANICAL|N
16984|1|Customer 16984|Pittsburgh|PA|02B4 ELECTRICAL MW|ELECTRICAL|N
16985|1|Customer 16985|Bridgeview|IL|88B2 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
16986|1|Customer 16986|Bridgeview|IL|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
16987|1|Customer 16987|Tinley Park|IL|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
18533|1|Customer 18533|Long Is City|NY|05E5 GENERAL CONTRACTOR HM|FOUNDATIONS/SITE WORK|N
18534|1|Customer 18534|Pleasantville|NY|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
18547|1|Customer 18547|Jacksonville|FL|02C4 ELECTRICAL SE|ELECTRICAL|N
18550|1|Customer 18550|Jacksonville|FL|39C6 GOVERNMENT/MUNICIPAL/UTILITY SE|HIGHWAY/BRIDGE CUSTOMERS|N
18551|1|Customer 18551|Jacksonville|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
18552|1|Customer 18552|Jacksonville|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
18553|1|Customer 18553|Jacksonville|FL|88C4 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
18554|1|Customer 18554|Jacksonville|FL|02C2 ELECTRICAL SE|ELECTRICAL|N
18556|1|Customer 18556|Jacksonville|FL|88C1 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
18557|1|Customer 18557|Jacksonville|FL|22C2 MECHANICAL SE|HVAC & SHEET METAL|N
18572|1|Customer 18572|N Miami Beach|FL|88C1 ALL OTHERS SE|PLUMBING|N
18573|1|Customer 18573|Swartz Creek|MI|22B2 MECHANICAL MW|HVAC & SHEET METAL|N
18575|1|Customer 18575|Flint|MI|88B1 ALL OTHERS MW|OTHER|N
18576|1|Customer 18576|Flint|MI|88B2 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
18578|1|Customer 18578|Flint|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
18580|1|Customer 18580|Flushing|MI|22B1 MECHANICAL MW|MECHANICAL|N
18581|1|Customer 18581|Burton|MI|88B1 ALL OTHERS MW|PLUMBING|N
18595|1|Customer 18595|Jacksonville|FL|88C1 ALL OTHERS SE|PLUMBING|N
18596|1|Customer 18596|Jacksonville|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
18598|1|Customer 18598|Neptune Beach|FL|40C1 CONCRETE SE|CONCRETE|N
18600|1|Customer 18600|Jacksonville|FL|88C2 ALL OTHERS SE|FIRE PROTECTION|N
18603|1|Customer 18603|Jacksonville|FL|88C1 ALL OTHERS SE|TELECOM/DATA|N
18605|1|Customer 18605|Jacksonville|FL|88C2 ALL OTHERS SE|BUILDING MAINTENANCE|N
18606|1|Customer 18606|Jacksonville|FL|88C1 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
18622|1|Customer 18622|Salem|NH|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
18623|1|Customer 18623|North Haven|CT|88E1 ALL OTHERS HM|OTHER|N
18624|1|Customer 18624|Woburn|MA|88E1 ALL OTHERS HM|STEEL ERECTION / WELDING|N
18625|1|Customer 18625|Vineland|NJ|22A3 MECHANICAL NE|MECHANICAL|N
18628|1|Customer 18628|Bay Shore|NY|88E1 ALL OTHERS HM|OTHER|N
18629|1|Customer 18629|Grand Rapids|MI|22B1 MECHANICAL MW|MECHANICAL|N
18643|1|Customer 18643|Ferndale|MI|88B5 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
18645|1|Customer 18645|Saginaw|MI|88B3 ALL OTHERS MW|HVAC & SHEET METAL|N
18646|1|Customer 18646|Owosso|MI|88B1 ALL OTHERS MW|ELEVATORS|N
18647|1|Customer 18647|Holly|MI|88B4 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
18648|1|Customer 18648|Corunna|MI|22B1 MECHANICAL MW|HVAC & SHEET METAL|N
18650|1|Customer 18650|New Baltimore|MI|88B1 ALL OTHERS MW|OTHER|N
18651|1|Customer 18651|Mount Morris|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
18667|1|Customer 18667|Del Ray Beach|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
8608|1|Customer 8608|Detroit|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
8609|1|Customer 8609|Saginaw|MI|88B1 ALL OTHERS MW|CREDIT CARD CUSTOMERS NO TRADE|N
8628|1|Customer 8628|Union|KY|88B1 ALL OTHERS MW|OTHER|N
8629|1|Customer 8629|Alexandria|KY|02B1 ELECTRICAL MW|ELECTRICAL|N
8630|1|Customer 8630|Cincinnati|OH|88B1 ALL OTHERS MW|PARTITION & DRYWALL|N
8631|1|Customer 8631|Cincinnati|OH|88B1 ALL OTHERS MW|ELEVATORS|N
8633|1|Customer 8633|Dayton|OH|22B1 MECHANICAL MW|MECHANICAL|N
8634|1|Customer 8634|Cincinnati|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
8635|1|Customer 8635|Cincinnati|OH|88B1 ALL OTHERS MW|OTHER|N
8651|1|Customer 8651|Jacksonville|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
8654|1|Customer 8654|Jacksonville|FL|05C2 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
8655|1|Customer 8655|Jacksonville|FL|88C1 ALL OTHERS SE|OTHER|N
8656|1|Customer 8656|Jacksonville|FL|05C3 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
8657|1|Customer 8657|Jacksonville|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
8659|1|Customer 8659|Jacksonville|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
8660|1|Customer 8660|Orange Park|FL|88C1 ALL OTHERS SE|FIRESTOP|N
24046|1|Customer 24046|Riverside|RI|88A1 ALL OTHERS NE|CREDIT CARD CUSTOMERS NO TRADE|N
24048|1|Customer 24048|Wakefield|RI|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
24066|1|Customer 24066|Cleveland|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
29635|1|Customer 29635|Portland|OR|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
29639|1|Customer 29639|Washington|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
29640|1|Customer 29640|Brooklyn|NY|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
29646|1|Customer 29646|New York|NY|88E3 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
29590|1|Customer 29590|Elk Grove|IL|88B1 ALL OTHERS MW|OTHER|N
29595|1|Customer 29595|Jacksonville|FL|05C2 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
29596|1|Customer 29596|Laurel|MD|02A1 ELECTRICAL NE|ELECTRICAL|N
29597|1|Customer 29597|Troy|NY|05A2 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
29599|1|Customer 29599|Rome|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
29095|1|Customer 29095|Syracuse|NY|88A1 ALL OTHERS NE|CREDIT CARD CUSTOMERS NO TRADE|N
29100|1|Customer 29100|Strongsville|OH|88B1 ALL OTHERS MW|CREDIT CARD CUSTOMERS NO TRADE|N
29104|1|Customer 29104|Hamden|CT|88E5 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
29444|1|Customer 29444|Hanover|MA|02E5 ELECTRICAL HM|ELECTRICAL|N
5210|1|Customer 5210|Milford|CT|02E1 ELECTRICAL HM|ELECTRICAL|N
4148|1|Customer 4148|Bethany|CT|88E2 ALL OTHERS HM|FENCING/GUARD RAIL|N
4150|1|Customer 4150|E Bridgewater|MA|88E1 ALL OTHERS HM|STEEL ERECTION / WELDING|N
4151|1|Customer 4151|Milford|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
4152|1|Customer 4152|Castleton|NY|88A1 ALL OTHERS NE|OTHER|N
4154|1|Customer 4154|Essex|MA|88E1 ALL OTHERS HM|INDUSTRIAL/MANUFACTURING|N
4155|1|Customer 4155|Ridgefield|NJ|88E1 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
4363|1|Customer 4363|Hilliard|FL|88C1 ALL OTHERS SE|ASBESTOS ABATE /WASTE REMOVAL|N
4364|1|Customer 4364|Hilliard|FL|88C1 ALL OTHERS SE|PLUMBING|N
4365|1|Customer 4365|Callahan|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
4366|1|Customer 4366|Jacksonville Be|FL|88C3 ALL OTHERS SE|MARINE/BOAT BUILDERS|N
4369|1|Customer 4369|Dorchester|MA|88E1 ALL OTHERS HM|BUILDING MAINTENANCE|N
4370|1|Customer 4370|Glenmont|NY|88A5 ALL OTHERS NE|HIGHWAY/BRIDGE CUSTOMERS|N
141096|1|Customer 141096|Jacksonville|FL|40C1 CONCRETE SE|CONCRETE|N
143215|8|Customer 143215|BALLENTINE|SC|05D2 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
4578|1|Customer 4578|Orlando|FL|88C1 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
4579|1|Customer 4579|Clearwater|FL|88C5 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
4580|1|Customer 4580|Bethesda|MD|05B5 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
4583|1|Customer 4583|Jacksonville|FL|05C2 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
4584|1|Customer 4584|Jacksonville|FL|02C6 ELECTRICAL SE|ELECTRICAL|N
24075|1|Customer 24075|Lake Worth|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
24076|1|Customer 24076|Lake Worth|FL|88C1 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
24093|1|Customer 24093|New York|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
24098|1|Customer 24098|Livingston|NJ|22E5 MECHANICAL HM|MECHANICAL|N
24118|1|Customer 24118|Jacksonville|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
24123|1|Customer 24123|Grand Rapids|MI|88B1 ALL OTHERS MW|GROUNDS MAINT./LANDSCAPING|N
24139|1|Customer 24139|Dexter|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
24164|1|Customer 24164|Detroit|MI|05B5 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24165|1|Customer 24165|Holland|MI|88B1 ALL OTHERS MW|CREDIT CARD CUSTOMERS NO TRADE|N
24185|1|Customer 24185|Holland|OH|05B4 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24186|1|Customer 24186|Twinsburg|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
24188|1|Customer 24188|Newburgh Hts|OH|88B4 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
24189|1|Customer 24189|Zeeland|MI|88B2 ALL OTHERS MW|BUILDING MAINTENANCE|N
24190|1|Customer 24190|Cleveland|OH|88B4 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
24191|1|Customer 24191|Cleveland|OH|88B5 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
24193|1|Customer 24193|Saginaw|MI|88B1 ALL OTHERS MW|ROOFING CUSTOMERS|N
24194|1|Customer 24194|Cleveland|OH|88B2 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
24195|1|Customer 24195|Cleveland|OH|88B1 ALL OTHERS MW|STEEL ERECTION / WELDING|N
24208|1|Customer 24208|NULL|NULL|88E1 ALL OTHERS HM|OTHER|N
24209|1|Customer 24209|College Park|MD|88A1 ALL OTHERS NE|BUILDING MAINTENANCE|N
24211|1|Customer 24211|Sherman|CT|22E5 MECHANICAL HM|FIRE PROTECTION|N
24233|1|Customer 24233|Bridgewater|NJ|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
24237|1|Customer 24237|West Palm Beach|FL|88C1 ALL OTHERS SE|STEEL ERECTION / WELDING|N
24238|1|Customer 24238|West Palm Beach|FL|88C1 ALL OTHERS SE|INTERNET|N
24239|1|Customer 24239|Minerva|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24240|1|Customer 24240|West Palm Beach|FL|05C3 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
24241|1|Customer 24241|Mogadore|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24256|1|Customer 24256|Valley View|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24258|1|Customer 24258|Walton Hills|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
24259|1|Customer 24259|Walton Hills|OH|88B2 ALL OTHERS MW|ROOFING CUSTOMERS|N
24261|1|Customer 24261|Warrensville Ht|OH|05B2 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24262|1|Customer 24262|Warrensville Ht|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24265|1|Customer 24265|Wickliffe|OH|05B2 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24280|1|Customer 24280|Riviera Beach|FL|88C1 ALL OTHERS SE|FOUNDATIONS/SITE WORK|N
24281|1|Customer 24281|Riviera Beach|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
24283|1|Customer 24283|Riviera Beach|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
24284|1|Customer 24284|Riviera Beach|FL|88C1 ALL OTHERS SE|OTHER|N
24286|1|Customer 24286|Loxahatchee|FL|88C2 ALL OTHERS SE|PLUMBING|N
24287|1|Customer 24287|Riviera Beach|FL|88C1 ALL OTHERS SE|PARTITION & DRYWALL|N
24289|1|Customer 24289|Broadview Hts|OH|88B1 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
25692|1|Customer 25692|Jacksonville|FL|40C1 CONCRETE SE|CONCRETE|N
25714|1|Customer 25714|Hartford|CT|88E3 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
25716|1|Customer 25716|Syracuse|NY|88A1 ALL OTHERS NE|CREDIT CARD CUSTOMERS NO TRADE|N
4764|1|Customer 4764|New York|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
4782|1|Customer 4782|NULL|NULL|88B1 ALL OTHERS MW|OTHER|N
4785|1|Customer 4785|Dillsboro|IN|88B1 ALL OTHERS MW|PARTITION & DRYWALL|N
4786|1|Customer 4786|Florence|KY|88B1 ALL OTHERS MW|ROOFING CUSTOMERS|N
4787|1|Customer 4787|Wilder|KY|02B1 ELECTRICAL MW|ELECTRICAL|N
7759|1|Customer 7759|Boston|MA|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
7760|1|Customer 7760|Gaithersburg|MD|02A5 ELECTRICAL NE|ELECTRICAL|N
7762|1|Customer 7762|Columbia|MD|22A3 MECHANICAL NE|MECHANICAL|N
7763|1|Customer 7763|Artesia|CA|22A6 MECHANICAL NE|MECHANICAL|N
7766|1|Customer 7766|Charlotte|NC|88A2 ALL OTHERS NE|WHOLESALE ACCOUNTS|N
7767|1|Customer 7767|Beltsville|MD|22A2 MECHANICAL NE|MECHANICAL|N
8354|1|Customer 8354|Laurel|MD|88A1 ALL OTHERS NE|GOVERNMENT/MUNICIPAL/UTILITY|N
8355|1|Customer 8355|Beltsville|MD|88A1 ALL OTHERS NE|BUILDING MAINTENANCE|N
8356|1|Customer 8356|Beltsville|MD|22A5 MECHANICAL NE|MECHANICAL|N
8358|1|Customer 8358|Upper Marlboro|MD|22A4 MECHANICAL NE|MECHANICAL|N
8360|1|Customer 8360|Towson|MD|05E6 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
8361|1|Customer 8361|Hyattsville|MD|22A1 MECHANICAL NE|MECHANICAL|N
8362|1|Customer 8362|Washington|DC|22A5 MECHANICAL NE|MECHANICAL|N
15139|1|Customer 15139|Columbus|OH|88B1 ALL OTHERS MW|CASH SALE/CREDIT CARD|N
15144|1|Customer 15144|Grove City|OH|40B1 CONCRETE MW|MASONRY/RESTORATION|N
1255|1|Customer 1255|Guilford|CT|88E5 ALL OTHERS HM|BUILDING MAINTENANCE|N
1257|1|Customer 1257|Dorchester|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
1258|1|Customer 1258|New Haven|CT|88E1 ALL OTHERS HM|PLUMBING|N
1260|1|Customer 1260|Wakefield|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
1262|1|Customer 1262|Douglassville|PA|88A2 ALL OTHERS NE|HVAC & SHEET METAL|N
1263|1|Customer 1263|Burlington|MA|88E5 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
1264|1|Customer 1264|Noank|CT|88E1 ALL OTHERS HM|FIRE PROTECTION|N
17679|1|Customer 17679|Owosso|MI|88B1 ALL OTHERS MW|HVAC & SHEET METAL|N
17682|1|Customer 17682|Marlette|MI|88B1 ALL OTHERS MW|STEEL ERECTION / WELDING|N
17685|1|Customer 17685|Brooklyn|NY|88E1 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
17686|1|Customer 17686|Quaker Hill|CT|88E1 ALL OTHERS HM|WHOLESALE ACCOUNTS|N
17687|1|Customer 17687|Milford|CT|02E5 ELECTRICAL HM|ELECTRICAL|N
5223|1|Customer 5223|Jacksonville|FL|02C4 ELECTRICAL SE|ELECTRICAL|N
5227|1|Customer 5227|Fort Myers|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
5228|1|Customer 5228|Cape Coral|FL|88C3 ALL OTHERS SE|PLUMBING|N
5230|1|Customer 5230|Dallas|TX|88C1 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
5231|1|Customer 5231|Fort Myers|FL|88C1 ALL OTHERS SE|FLOORING/TILE CUSTOMERS|N
5232|1|Customer 5232|Fort Myers|FL|88C1 ALL OTHERS SE|FENCING/GUARD RAIL|N
5234|1|Customer 5234|N Fort Myers|FL|40C1 CONCRETE SE|CONCRETE|N
8570|1|Customer 8570|Rockville|MD|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
25735|1|Customer 25735|Copley|OH|88B1 ALL OTHERS MW|HVAC & SHEET METAL|N
25737|1|Customer 25737|Fort Myers|FL|22C1 MECHANICAL SE|MECHANICAL|N
25739|1|Customer 25739|Cape Coral|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
25755|1|Customer 25755|Jacksonville|FL|88C1 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
25756|1|Customer 25756|Largo|FL|22C4 MECHANICAL SE|MECHANICAL|N
137496|1|Customer 137496|Bronx|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
137501|1|Customer 137501|Daytona Beach|FL|88C4 ALL OTHERS SE|OTHER|N
137502|1|Customer 137502|Rochester|NY|88A1 ALL OTHERS NE|BUILDING MAINTENANCE|N
140841|1|Customer 140841|Jacksonville|FL|02C5 ELECTRICAL SE|ELECTRICAL|N
140848|1|Customer 140848|Boston|MA|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
1945|1|Customer 1945|North Haven|CT|88E1 ALL OTHERS HM|INDUSTRIAL/MANUFACTURING|N
1946|1|Customer 1946|Troy|NY|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
1960|1|Customer 1960|Hamden|CT|88E1 ALL OTHERS HM|WHOLESALE ACCOUNTS|N
9087|1|Customer 9087|Branford|CT|88E1 ALL OTHERS HM|HVAC & SHEET METAL|N
9089|1|Customer 9089|Quincy|MA|88E5 ALL OTHERS HM|OTHER|N
9091|1|Customer 9091|Avon|MA|88E1 ALL OTHERS HM|FOUNDATIONS/SITE WORK|N
9107|1|Customer 9107|Milford|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
9109|1|Customer 9109|Wethersfield|CT|40E1 CONCRETE HM|CONCRETE|N
9116|1|Customer 9116|Alexandria|VA|05A5 GENERAL CONTRACTOR NE|CONCRETE|N
9130|1|Customer 9130|Dania Beach|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
9133|1|Customer 9133|Rochester|NY|22A6 MECHANICAL NE|MECHANICAL|N
9134|1|Customer 9134|Rochester|NY|88A1 ALL OTHERS NE|GOVERNMENT/MUNICIPAL/UTILITY|N
9135|1|Customer 9135|Rochester|NY|88A1 ALL OTHERS NE|FLOORING/TILE CUSTOMERS|N
9138|1|Customer 9138|Miami|FL|88C1 ALL OTHERS SE|FIRE PROTECTION|N
4743|1|Customer 4743|Duncannon|PA|22A1 MECHANICAL NE|MECHANICAL|N
4757|1|Customer 4757|Plainview|NY|88E5 ALL OTHERS HM|OTHER|N
4760|1|Customer 4760|Waterloo|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
141581|8|Customer 141581|JACKSONVILLE|FL|22G1 MECHANICAL NSCS|COMMERCIAL GENERAL CONTRACTOR|N
48219|1|Customer 48219|Weston|CT|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
29379|1|Customer 29379|Farmington Hill|MI|88B1 ALL OTHERS MW|OTHER|N
29380|1|Customer 29380|Hollywood|FL|88C1 ALL OTHERS SE|OTHER|N
29384|1|Customer 29384|Chicago|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
29385|1|Customer 29385|Bronx|NY|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
31407|1|Customer 31407|Duncannon|PA|88A1 ALL OTHERS NE|CREDIT CARD CUSTOMERS NO TRADE|N
31408|1|Customer 31408|Dorr|MI|88B1 ALL OTHERS MW|OTHER|N
31411|1|Customer 31411|Kawkawlin|MI|88B1 ALL OTHERS MW|OTHER|N
31412|1|Customer 31412|Altamonte Sprng|FL|22C5 MECHANICAL SE|MECHANICAL|N
31415|1|Customer 31415|Cincinnati|OH|88B1 ALL OTHERS MW|CASH SALE/CREDIT CARD|N
31416|1|Customer 31416|Jacksonville|FL|88C1 ALL OTHERS SE|ROOFING CUSTOMERS|N
31417|1|Customer 31417|Yulee|FL|88C1 ALL OTHERS SE|GENERAL CONTRACTOR|N
30725|1|Customer 30725|Holland|OH|22B2 MECHANICAL MW|HVAC & SHEET METAL|N
44934|1|Customer 44934|Atlanta|GA|88E5 ALL OTHERS HM|OTHER|N
44935|1|Customer 44935|Worthington|OH|88B1 ALL OTHERS MW|GENERAL CONTRACTOR|N
25734|1|Customer 25734|Jupiter|FL|22C1 MECHANICAL SE|MECHANICAL|N
9159|1|Customer 9159|Davie|FL|88C1 ALL OTHERS SE|TELECOM/DATA|N
9160|1|Customer 9160|Bay Harbor Isl|FL|39C2 GOVERNMENT/MUNICIPAL/UTILITY SE|HIGHWAY/BRIDGE CUSTOMERS|N
9161|1|Customer 9161|Deerfield Beach|FL|88C3 ALL OTHERS SE|FOUNDATIONS/SITE WORK|N
9162|1|Customer 9162|West Park|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
9185|1|Customer 9185|Palm Springs|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
9187|1|Customer 9187|West Palm Beach|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
9201|1|Customer 9201|West Palm Beach|FL|05C5 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
9203|1|Customer 9203|Portland|CT|88E1 ALL OTHERS HM|TELECOM/DATA|N
9204|1|Customer 9204|Brooklyn|NY|88E1 ALL OTHERS HM|OTHER|N
9205|1|Customer 9205|Milford|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9208|1|Customer 9208|Quincy|MA|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
9210|1|Customer 9210|Foxboro|MA|22E1 MECHANICAL HM|MECHANICAL|N
9211|1|Customer 9211|Mount Vernon|NY|40E5 CONCRETE HM|GENERAL CONTRACTOR|N
9232|1|Customer 9232|Ann Arbor|MI|88B1 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
9235|1|Customer 9235|Holland|MI|88B1 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
9256|1|Customer 9256|Bradenton|FL|88C2 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
9260|1|Customer 9260|Jupiter|FL|88C6 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
10795|1|Customer 10795|Syracuse|NY|22A1 MECHANICAL NE|MECHANICAL|N
